building_id,timestamp,meter_reading,anomaly
697,2016-01-11 04:00:00,4.544,0
697,2016-01-11 05:00:00,4.602,0
697,2016-01-11 06:00:00,4.49,0
697,2016-01-11 07:00:00,5.37,0
697,2016-01-11 08:00:00,7.97,0
697,2016-01-11 09:00:00,18.763,0
697,2016-01-11 10:00:00,33.111,0
697,2016-01-11 11:00:00,26.585,0
697,2016-01-11 12:00:00,29.106,0
697,2016-01-11 13:00:00,28.019,0
697,2016-01-11 14:00:00,20.74,0
697,2016-01-11 15:00:00,17.018,0
697,2016-01-11 16:00:00,16.199,0
697,2016-01-11 17:00:00,14.0,0
697,2016-01-11 18:00:00,12.464,0
697,2016-01-11 19:00:00,6.718,0
697,2016-01-11 20:00:00,6.102,0
697,2016-01-11 21:00:00,4.549,0
697,2016-01-11 22:00:00,4.762,0
697,2016-01-11 23:00:00,4.768,0
697,2016-01-12 00:00:00,5.995,0
697,2016-01-12 01:00:00,4.883,0
697,2016-01-12 02:00:00,5.769,0
697,2016-01-12 03:00:00,4.865,0
697,2016-01-12 04:00:00,4.471,0
697,2016-01-12 05:00:00,4.761,0
697,2016-01-12 06:00:00,4.574,0
697,2016-01-12 07:00:00,5.656,0
697,2016-01-12 08:00:00,7.434,0
697,2016-01-12 09:00:00,20.414,0
697,2016-01-12 10:00:00,29.723,0
697,2016-01-12 11:00:00,24.037,0
697,2016-01-12 12:00:00,25.656,0
697,2016-01-12 13:00:00,24.404,0
697,2016-01-12 14:00:00,21.534,0
697,2016-01-12 15:00:00,15.895,0
697,2016-01-12 16:00:00,15.807,0
697,2016-01-12 17:00:00,17.21,0
697,2016-01-12 18:00:00,12.716,0
697,2016-01-12 19:00:00,6.42,0
697,2016-01-12 20:00:00,5.2,0
697,2016-01-12 21:00:00,5.297,0
697,2016-01-12 22:00:00,5.721,0
697,2016-01-12 23:00:00,5.21,0
697,2016-01-13 00:00:00,5.9,0
697,2016-01-13 01:00:00,5.71,0
697,2016-01-13 02:00:00,6.1,0
697,2016-01-13 03:00:00,6.309,0
697,2016-01-13 04:00:00,6.703,0
697,2016-01-13 05:00:00,5.633,0
697,2016-01-13 06:00:00,5.891,0
697,2016-01-13 07:00:00,5.944,0
697,2016-01-13 08:00:00,8.32,0
697,2016-01-13 09:00:00,20.638,0
697,2016-01-13 10:00:00,28.627,0
697,2016-01-13 11:00:00,26.798,0
697,2016-01-13 12:00:00,29.922,0
697,2016-01-13 13:00:00,25.8,0
697,2016-01-13 14:00:00,22.463,0
697,2016-01-13 15:00:00,17.841,0
697,2016-01-13 16:00:00,17.332,0
697,2016-01-13 17:00:00,13.075,0
697,2016-01-13 18:00:00,12.74,0
697,2016-01-13 19:00:00,6.289,0
697,2016-01-13 20:00:00,5.489,0
697,2016-01-13 21:00:00,5.07,0
697,2016-01-13 22:00:00,5.485,0
697,2016-01-13 23:00:00,5.829,0
697,2016-01-14 00:00:00,5.405,0
697,2016-01-14 01:00:00,5.597,0
697,2016-01-14 02:00:00,5.395,0
697,2016-01-14 03:00:00,6.972,0
697,2016-01-14 04:00:00,5.506,0
697,2016-01-14 05:00:00,5.498,0
697,2016-01-14 06:00:00,5.728,0
697,2016-01-14 07:00:00,5.894,0
697,2016-01-14 08:00:00,8.198,0
697,2016-01-14 09:00:00,18.353,0
697,2016-01-14 10:00:00,29.371,0
697,2016-01-14 11:00:00,28.297,0
697,2016-01-14 12:00:00,29.434,0
697,2016-01-14 13:00:00,24.093,0
697,2016-01-14 14:00:00,20.665,0
697,2016-01-14 15:00:00,17.91,0
697,2016-01-14 16:00:00,18.821,0
697,2016-01-14 17:00:00,16.093,0
697,2016-01-14 18:00:00,15.482,0
697,2016-01-14 19:00:00,6.721,0
697,2016-01-14 20:00:00,6.089,0
697,2016-01-14 21:00:00,5.095,0
697,2016-01-14 22:00:00,4.905,0
697,2016-01-14 23:00:00,5.504,0
697,2016-01-15 00:00:00,5.009,0
697,2016-01-15 01:00:00,4.909,0
697,2016-01-15 02:00:00,6.246,0
697,2016-01-15 03:00:00,6.027,0
697,2016-01-15 04:00:00,5.116,0
697,2016-01-15 05:00:00,5.116,0
697,2016-01-15 06:00:00,5.273,0
697,2016-01-15 07:00:00,5.519,0
697,2016-01-15 08:00:00,8.916,0
697,2016-01-15 09:00:00,21.02,0
697,2016-01-15 10:00:00,31.613,0
697,2016-01-15 11:00:00,30.196,0
697,2016-01-15 12:00:00,32.222,0
697,2016-01-15 13:00:00,25.439,0
697,2016-01-15 14:00:00,20.448,0
697,2016-01-15 15:00:00,16.063,0
697,2016-01-15 16:00:00,18.004,0
697,2016-01-15 17:00:00,14.51,0
697,2016-01-15 18:00:00,13.383,0
697,2016-01-15 19:00:00,4.729,0
697,2016-01-15 20:00:00,4.706,0
697,2016-01-15 21:00:00,4.713,0
697,2016-01-15 22:00:00,5.027,0
697,2016-01-15 23:00:00,4.815,0
697,2016-01-16 00:00:00,5.502,0
697,2016-01-16 01:00:00,4.935,0
697,2016-01-16 02:00:00,5.427,0
697,2016-01-16 03:00:00,5.838,0
697,2016-01-16 04:00:00,5.135,0
697,2016-01-16 05:00:00,4.629,0
697,2016-01-16 06:00:00,4.839,0
697,2016-01-16 07:00:00,5.234,0
697,2016-01-16 08:00:00,5.02,0
697,2016-01-16 09:00:00,5.025,0
697,2016-01-16 10:00:00,4.915,0
697,2016-01-16 11:00:00,5.711,0
697,2016-01-16 12:00:00,4.792,0
697,2016-01-16 13:00:00,5.852,0
697,2016-01-16 14:00:00,4.577,0
697,2016-01-16 15:00:00,4.682,0
697,2016-01-16 16:00:00,5.09,0
697,2016-01-16 17:00:00,4.495,0
697,2016-01-16 18:00:00,4.783,0
697,2016-01-16 19:00:00,4.782,0
697,2016-01-16 20:00:00,5.684,0
697,2016-01-16 21:00:00,4.577,0
697,2016-01-16 22:00:00,4.998,0
697,2016-01-16 23:00:00,4.676,0
697,2016-01-17 00:00:00,4.602,0
697,2016-01-17 01:00:00,4.866,0
697,2016-01-17 02:00:00,4.799,0
697,2016-01-17 03:00:00,5.014,0
697,2016-01-17 04:00:00,5.692,0
697,2016-01-17 05:00:00,4.482,0
697,2016-01-17 06:00:00,5.088,0
697,2016-01-17 07:00:00,4.693,0
697,2016-01-17 08:00:00,4.769,0
697,2016-01-17 09:00:00,4.692,0
697,2016-01-17 10:00:00,4.573,0
697,2016-01-17 11:00:00,5.385,0
697,2016-01-17 12:00:00,4.665,0
697,2016-01-17 13:00:00,5.58,0
697,2016-01-17 14:00:00,4.174,0
697,2016-01-17 15:00:00,5.083,0
697,2016-01-17 16:00:00,4.674,0
697,2016-01-17 17:00:00,4.582,0
697,2016-01-17 18:00:00,5.035,0
697,2016-01-17 19:00:00,4.383,0
697,2016-01-17 20:00:00,4.479,0
697,2016-01-17 21:00:00,5.169,0
697,2016-01-17 22:00:00,4.693,0
697,2016-01-17 23:00:00,5.076,0
697,2016-01-18 00:00:00,5.162,0
697,2016-01-18 01:00:00,4.594,0
697,2016-01-18 02:00:00,4.381,0
697,2016-01-18 03:00:00,4.42,0
697,2016-01-18 04:00:00,4.697,0
697,2016-01-18 05:00:00,4.212,0
697,2016-01-18 06:00:00,5.411,0
697,2016-01-18 07:00:00,5.72,0
697,2016-01-18 08:00:00,8.053,0
697,2016-01-18 09:00:00,21.38,0
697,2016-01-18 10:00:00,36.114,0
697,2016-01-18 11:00:00,30.455,0
697,2016-01-18 12:00:00,29.141,0
697,2016-01-18 13:00:00,26.657,0
697,2016-01-18 14:00:00,23.086,0
697,2016-01-18 15:00:00,19.454,0
697,2016-01-18 16:00:00,20.697,0
697,2016-01-18 17:00:00,17.504,0
697,2016-01-18 18:00:00,14.89,0
697,2016-01-18 19:00:00,5.864,0
697,2016-01-18 20:00:00,4.769,0
697,2016-01-18 21:00:00,4.668,0
697,2016-01-18 22:00:00,4.691,0
697,2016-01-18 23:00:00,5.082,0
697,2016-01-19 00:00:00,4.902,0
697,2016-01-19 01:00:00,5.145,0
697,2016-01-19 02:00:00,5.21,0
697,2016-01-19 03:00:00,5.104,0
697,2016-01-19 04:00:00,6.007,0
697,2016-01-19 05:00:00,5.799,0
697,2016-01-19 06:00:00,4.888,0
697,2016-01-19 07:00:00,5.886,0
697,2016-01-19 08:00:00,10.168,0
697,2016-01-19 09:00:00,19.274,0
697,2016-01-19 10:00:00,32.838,0
697,2016-01-19 11:00:00,30.357,0
697,2016-01-19 12:00:00,24.628,0
697,2016-01-19 13:00:00,25.128,0
697,2016-01-19 14:00:00,18.661,0
697,2016-01-19 15:00:00,14.6,0
697,2016-01-19 16:00:00,16.693,0
697,2016-01-19 17:00:00,18.039,0
697,2016-01-19 18:00:00,15.573,0
697,2016-01-19 19:00:00,5.097,0
697,2016-01-19 20:00:00,5.193,0
697,2016-01-19 21:00:00,4.997,0
697,2016-01-19 22:00:00,4.816,0
697,2016-01-19 23:00:00,5.097,1
697,2016-01-20 00:00:00,3.419,1
697,2016-01-20 01:00:00,1.873,1
697,2016-01-20 02:00:00,2.049,1
697,2016-01-20 03:00:00,1.878,1
697,2016-01-20 04:00:00,1.887,1
697,2016-01-20 05:00:00,1.881,1
697,2016-01-20 06:00:00,1.984,1
697,2016-01-20 07:00:00,1.879,1
697,2016-01-20 08:00:00,2.017,1
697,2016-01-20 09:00:00,4.122,1
697,2016-01-20 10:00:00,5.179,1
697,2016-01-20 11:00:00,6.093,1
697,2016-01-20 12:00:00,5.17,1
697,2016-01-20 13:00:00,5.082,1
697,2016-01-20 14:00:00,4.377,1
697,2016-01-20 15:00:00,3.481,1
697,2016-01-20 16:00:00,3.21,1
697,2016-01-20 17:00:00,3.437,1
697,2016-01-20 18:00:00,2.755,1
697,2016-01-20 19:00:00,1.965,1
697,2016-01-20 20:00:00,1.848,1
697,2016-01-20 21:00:00,1.849,1
697,2016-01-20 22:00:00,1.956,1
697,2016-01-20 23:00:00,1.858,1
697,2016-01-21 00:00:00,2.896,1
697,2016-01-21 01:00:00,3.431,1
697,2016-01-21 02:00:00,4.794,1
697,2016-01-21 03:00:00,5.895,1
697,2016-01-21 04:00:00,5.814,1
697,2016-01-21 05:00:00,4.697,1
697,2016-01-21 06:00:00,4.796,0
697,2016-01-21 07:00:00,5.783,0
697,2016-01-21 08:00:00,10.771,0
697,2016-01-21 09:00:00,27.69,0
697,2016-01-21 10:00:00,30.527,0
697,2016-01-21 11:00:00,28.399,0
697,2016-01-21 12:00:00,28.173,0
697,2016-01-21 13:00:00,26.726,0
697,2016-01-21 14:00:00,20.419,0
697,2016-01-21 15:00:00,17.765,0
697,2016-01-21 16:00:00,17.268,0
697,2016-01-21 17:00:00,14.807,0
697,2016-01-21 18:00:00,11.269,0
697,2016-01-21 19:00:00,5.184,0
697,2016-01-21 20:00:00,4.605,0
697,2016-01-21 21:00:00,4.103,0
697,2016-01-21 22:00:00,4.457,0
697,2016-01-21 23:00:00,4.426,0
697,2016-01-22 00:00:00,4.528,0
697,2016-01-22 01:00:00,5.016,0
697,2016-01-22 02:00:00,4.223,0
697,2016-01-22 03:00:00,5.323,0
697,2016-01-22 04:00:00,4.528,0
697,2016-01-22 05:00:00,4.364,0
697,2016-01-22 06:00:00,4.313,0
697,2016-01-22 07:00:00,4.823,0
697,2016-01-22 08:00:00,7.013,1
697,2016-01-22 09:00:00,13.554,1
697,2016-01-22 10:00:00,11.202,1
697,2016-01-22 11:00:00,13.698,1
697,2016-01-22 12:00:00,11.716,1
697,2016-01-22 13:00:00,10.102,1
697,2016-01-22 14:00:00,9.215,0
697,2016-01-22 15:00:00,7.283,0
697,2016-01-22 16:00:00,7.54,0
697,2016-01-22 17:00:00,7.918,0
697,2016-01-22 18:00:00,4.904,0
697,2016-01-22 19:00:00,4.407,0
697,2016-01-22 20:00:00,4.108,0
697,2016-01-22 21:00:00,4.1,0
697,2016-01-22 22:00:00,4.526,0
697,2016-01-22 23:00:00,4.719,0
697,2016-01-23 00:00:00,4.422,0
697,2016-01-23 01:00:00,4.63,0
697,2016-01-23 02:00:00,5.119,0
697,2016-01-23 03:00:00,4.325,0
697,2016-01-23 04:00:00,4.313,0
697,2016-01-23 05:00:00,4.123,0
697,2016-01-23 06:00:00,4.525,0
697,2016-01-23 07:00:00,4.212,0
697,2016-01-23 08:00:00,4.333,0
697,2016-01-23 09:00:00,4.617,0
697,2016-01-23 10:00:00,4.211,0
697,2016-01-23 11:00:00,5.998,0
697,2016-01-23 12:00:00,4.31,0
697,2016-01-23 13:00:00,4.307,0
697,2016-01-23 14:00:00,4.206,0
697,2016-01-23 15:00:00,4.458,0
697,2016-01-23 16:00:00,4.314,0
697,2016-01-23 17:00:00,4.0,0
697,2016-01-23 18:00:00,4.21,0
697,2016-01-23 19:00:00,4.728,0
697,2016-01-23 20:00:00,4.499,0
697,2016-01-23 21:00:00,4.321,0
697,2016-01-23 22:00:00,4.739,0
697,2016-01-23 23:00:00,4.931,0
697,2016-01-24 00:00:00,4.111,0
697,2016-01-24 01:00:00,4.129,0
697,2016-01-24 02:00:00,4.32,0
697,2016-01-24 03:00:00,4.219,0
697,2016-01-24 04:00:00,4.229,0
697,2016-01-24 05:00:00,5.22,0
697,2016-01-24 06:00:00,4.311,0
697,2016-01-24 07:00:00,4.311,0
697,2016-01-24 08:00:00,4.31,0
697,2016-01-24 09:00:00,4.408,0
697,2016-01-24 10:00:00,4.302,0
697,2016-01-24 11:00:00,4.398,0
697,2016-01-24 12:00:00,4.531,0
697,2016-01-24 13:00:00,4.203,0
697,2016-01-24 14:00:00,5.801,0
697,2016-01-24 15:00:00,4.504,0
697,2016-01-24 16:00:00,4.312,0
697,2016-01-24 17:00:00,4.199,0
697,2016-01-24 18:00:00,4.096,0
697,2016-01-24 19:00:00,4.243,0
697,2016-01-24 20:00:00,4.303,0
697,2016-01-24 21:00:00,4.016,0
697,2016-01-24 22:00:00,4.305,0
697,2016-01-24 23:00:00,5.364,0
697,2016-01-25 00:00:00,4.621,0
697,2016-01-25 01:00:00,4.015,0
697,2016-01-25 02:00:00,5.517,0
697,2016-01-25 03:00:00,4.326,0
697,2016-01-25 04:00:00,4.016,0
697,2016-01-25 05:00:00,4.43,0
697,2016-01-25 06:00:00,4.324,0
697,2016-01-25 07:00:00,5.308,0
697,2016-01-25 08:00:00,10.366,0
697,2016-01-25 09:00:00,18.036,0
697,2016-01-25 10:00:00,32.843,0
697,2016-01-25 11:00:00,26.165,0
697,2016-01-25 12:00:00,23.171,0
697,2016-01-25 13:00:00,24.174,0
697,2016-01-25 14:00:00,18.298,0
697,2016-01-25 15:00:00,16.37,0
697,2016-01-25 16:00:00,14.701,0
697,2016-01-25 17:00:00,15.42,0
697,2016-01-25 18:00:00,11.782,0
697,2016-01-25 19:00:00,5.205,0
697,2016-01-25 20:00:00,5.206,0
697,2016-01-25 21:00:00,4.716,0
697,2016-01-25 22:00:00,4.418,0
697,2016-01-25 23:00:00,4.517,0
697,2016-01-26 00:00:00,4.642,0
697,2016-01-26 01:00:00,4.526,0
697,2016-01-26 02:00:00,4.633,0
697,2016-01-26 03:00:00,4.736,0
697,2016-01-26 04:00:00,5.431,0
697,2016-01-26 05:00:00,4.521,0
697,2016-01-26 06:00:00,4.515,0
697,2016-01-26 07:00:00,5.404,0
697,2016-01-26 08:00:00,10.711,0
697,2016-01-26 09:00:00,24.263,0
697,2016-01-26 10:00:00,29.009,0
697,2016-01-26 11:00:00,27.771,0
697,2016-01-26 12:00:00,29.508,0
697,2016-01-26 13:00:00,25.168,0
697,2016-01-26 14:00:00,20.818,0
697,2016-01-26 15:00:00,16.552,0
697,2016-01-26 16:00:00,16.026,0
697,2016-01-26 17:00:00,12.879,0
697,2016-01-26 18:00:00,12.467,0
697,2016-01-26 19:00:00,6.454,0
697,2016-01-26 20:00:00,6.346,0
697,2016-01-26 21:00:00,5.514,0
697,2016-01-26 22:00:00,5.464,0
697,2016-01-26 23:00:00,4.664,0
697,2016-01-27 00:00:00,6.317,0
697,2016-01-27 01:00:00,4.57,0
697,2016-01-27 02:00:00,4.566,0
697,2016-01-27 03:00:00,4.268,0
697,2016-01-27 04:00:00,4.67,0
697,2016-01-27 05:00:00,4.579,0
697,2016-01-27 06:00:00,4.255,0
697,2016-01-27 07:00:00,6.862,0
697,2016-01-27 08:00:00,11.2,0
697,2016-01-27 09:00:00,16.633,0
697,2016-01-27 10:00:00,28.2,0
697,2016-01-27 11:00:00,28.489,0
697,2016-01-27 12:00:00,25.051,0
697,2016-01-27 13:00:00,26.187,0
697,2016-01-27 14:00:00,19.408,0
697,2016-01-27 15:00:00,14.956,0
697,2016-01-27 16:00:00,17.643,0
697,2016-01-27 17:00:00,15.151,0
697,2016-01-27 18:00:00,13.06,0
697,2016-01-27 19:00:00,5.301,0
697,2016-01-27 20:00:00,4.576,0
697,2016-01-27 21:00:00,4.803,0
697,2016-01-27 22:00:00,4.509,0
697,2016-01-27 23:00:00,4.63,0
697,2016-01-28 00:00:00,4.9,0
697,2016-01-28 01:00:00,4.746,0
697,2016-01-28 02:00:00,5.34,0
697,2016-01-28 03:00:00,5.572,0
697,2016-01-28 04:00:00,5.04,0
697,2016-01-28 05:00:00,4.836,0
697,2016-01-28 06:00:00,4.848,0
697,2016-01-28 07:00:00,5.641,0
697,2016-01-28 08:00:00,9.657,0
697,2016-01-28 09:00:00,27.755,0
697,2016-01-28 10:00:00,29.608,0
697,2016-01-28 11:00:00,24.247,0
697,2016-01-28 12:00:00,24.052,0
697,2016-01-28 13:00:00,24.542,0
697,2016-01-28 14:00:00,17.987,0
697,2016-01-28 15:00:00,17.587,0
